Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
4/1/23,Unemploymentrate,7,6.91229167,7.001209139,9.450447761,6.947387806,7.550392558,6.988023694,6.957435443,7,9.118647502,7.4347,6.969687286,7.317989792,7.421686384,7.731063,7.9589996,8.172725315,7.961124581,9.510854689,7.270602,7.639086035,6.384506307,8.770084692,6.80240006,7.229021327,6.968274416,7.2075543,8.404376747
5/1/23,Unemploymentrate,7,6.889270382,7.000909545,9.444329695,6.908890506,5.695503522,6.991407144,7.067868369,7.2,9.196320682,7.4665,6.994569166,7.308196793,8.062468146,7.98867,7.3784246,8.657728907,7.542869696,9.495176641,7.606396,8.060834771,4.875677176,8.187802028,6.784401503,7.426518482,7.058919625,7.3565555,8.338832913
6/1/23,Unemploymentrate,6.9,6.873617924,6.999694152,9.43879038,6.860603582,5.901266201,6.980557703,7.210535098,7.1,9.115006913,7.4933,7.01933841,9.954274341,8.617771772,8.183279,7.9891515,8.654187656,6.909192545,9.477959039,7.3582025,8.239533737,4.647001023,9.034329091,6.873484959,8.477549898,7.057046227,7.735834,8.567424846
7/1/23,Unemploymentrate,7.2,6.896116905,6.999389908,9.433234531,6.831320684,6.895222525,6.992196006,7.305491627,7.15,8.932629526,7.5159,7.043995529,6.461972891,8.96882727,8.34923,8.075097,9.983826356,6.964543472,9.475033836,7.457852,8.715083342,4.896999203,8.973119459,6.999911874,7.420706948,7.095604104,7.7814765,8.992464113
8/1/23,Unemploymentrate,7.8,6.8989155,6.999213057,9.427363589,6.783264672,7.298942308,6.982622722,7.333686257,7.125,9.418498261,7.535,7.068541029,6.297327081,8.97292649,8.48514,8.3039255,8.138344864,7.606486144,9.466732593,8.186619,8.818703082,2.524592434,9.076273177,7.108280581,7.351172748,7.08065031,7.6828737,9.346214855
9/1/23,Unemploymentrate,7.5,6.908952333,6.998910937,9.4205796,6.752891454,7.464033513,6.989463088,7.320294824,7.1375,9.446853643,7.5511,7.092975416,7.739722695,8.942426349,8.495611,8.528867,8.349674507,7.797352971,9.4589757,8.397917,8.555500583,4.447679035,7.278825243,6.85656139,7.811680166,7.070228759,7.81698,9.004188634
10/1/23,Unemploymentrate,7.7,6.949937257,6.99860858,9.411984315,6.756094645,6.945840794,7.027578356,7.301505445,7.13125,9.431006783,7.5647,7.117299192,7.652395696,8.862090803,8.64197,8.570252,8.311305675,7.997295371,9.451984281,8.284522,8.472854242,3.796543106,9.036083483,6.910313441,7.756860381,7.06295003,7.8022385,9.080144568
11/1/23,Unemploymentrate,7.7,7.00259071,6.998306222,9.402169343,6.758796285,6.146211639,7.065615597,7.301242131,7.134375,9.357277947,7.5762,7.14151286,6.437332945,8.754484564,8.524797,9.016453,9.655877825,8.000741712,9.439654128,8.067589,8.463101325,7.453472743,7.962267388,6.986196208,7.316871265,7.064804472,7.911669,9.090271716
12/1/23,Unemploymentrate,7.7,7.058082447,6.998003865,9.391728057,6.74030755,5.849233192,7.085667863,7.323985583,7.1328125,9.469065031,7.5859,7.165616916,4.867672931,8.938757562,8.442954,8.534138,9.252499709,8.738881206,9.422274124,8.407783,8.040744297,7.140807619,9.00609489,6.92604016,6.848912681,7.065701878,7.9763007,9.205135815
1/1/24,Unemploymentrate,7.8,7.171133689,6.99749444,9.381255604,6.821767798,6.834333111,7.19788659,7.360739183,7.13359375,9.476693957,7.5941,7.189611858,2.298988934,8.92722138,8.58185,9.145819,9.504275418,8.69007551,9.400822737,7.7777653,8.348888176,8.139717501,7.542879882,7.150896856,6.015992704,7.10536691,8.040339,8.968351153
2/1/24,Unemploymentrate,7.6,7.222863838,6.997246018,9.371050397,6.773313325,6.813556974,7.187139694,7.399384262,7.133203125,9.476430876,7.601,7.213498178,4.488562638,8.966794113,8.310714,8.424568,10.07177657,8.977122108,9.376253173,7.8533993,8.278495316,10.2199154,6.904339302,7.17924068,6.742890025,7.101966904,8.334954,8.868479231
3/1/24,Unemploymentrate,7.3,7.319944713,6.996943772,9.361411741,6.784362708,6.766171151,7.237793941,7.432254282,7.133398438,9.451861253,7.6069,7.23727637,8.577909446,8.928078866,8.177845,7.486496,8.682284371,8.867803175,9.352221479,7.842984,8.338834673,7.62928964,8.737550161,7.217155444,8.096783673,7.116671809,8.245789,8.718881035
4/1/23,RealbroadEER,97.03,96.21238914,96.06210515,104.9894328,96.13971337,96.19708682,96.07047032,96.8863402,96.12,103.6241834,96.1314,96.21209342,100.8511239,98.4932528,98.5963,98.048325,95.89955654,108.2262125,36.56919896,95.11787,98.75962395,95.50657189,108.5402,96.45354505,98.49469669,96.38201786,95.31043,104.1943927
5/1/23,RealbroadEER,96.77,96.26860319,96.00582331,104.9584461,96.24165819,96.30764895,96.07172205,97.79746863,95.48,103.7204875,96.1922,96.21209389,101.1514745,100.5538638,99.42328,98.858185,96.49496747,113.1025704,37.41677095,98.85552,99.09323524,92.84894916,110.6530963,96.21993102,99.3156655,96.50637561,94.95038,103.9150662
6/1/23,RealbroadEER,97.13,96.27469365,95.95056896,104.9254265,96.35904124,96.41363544,96.05717153,98.7842006,95.8,103.418238,96.2503,96.21209436,96.57947032,101.171943,100.15078,99.84398,98.59085487,114.5039269,37.12676198,96.9852,99.7066748,92.33045808,111.231224,96.2597189,98.03681819,96.98108061,95.104614,104.1787945
7/1/23,RealbroadEER,97.61,96.38932302,95.89429172,104.8892337,96.60229724,96.64524722,96.13552835,99.79351753,95.64,103.4182699,96.3058,96.21209483,99.04958007,101.2167583,99.40814,99.143036,98.79856819,115.5946397,37.04532969,97.96184,100.0309294,91.59360858,110.1576396,96.34286477,98.95621187,97.34527159,96.39299,104.031504
8/1/23,RealbroadEER,98.07,96.40947735,95.94793132,104.8531121,96.69359927,96.73809042,96.13898494,100.8462563,95.72,104.8771807,96.3588,96.2120953,103.3341059,100.762215,99.86026,99.98738,96.46898747,108.177549,37.42982654,100.97171,100.8382535,93.66925702,106.0970209,96.41209581,100.2633067,97.75328519,96.39401,103.8301576
9/1/23,RealbroadEER,96.97,96.49123161,96.00170033,104.818196,96.8398104,96.86715773,96.18824935,101.9575908,95.68,104.9577236,96.4095,96.21209577,100.1775226,100.9835629,99.77167,100.652954,97.37487337,104.2363272,37.03274249,100.8705,100.711495,95.17336149,109.188004,96.33456598,99.33363197,98.15913373,97.17518,103.5334036
10/1/23,RealbroadEER,96.8,96.72027738,96.05546956,104.7824294,97.12965862,96.41845585,96.34832556,103.1233928,95.7,104.8009623,96.4579,96.21209625,105.4124662,99.87551415,100.15408,99.94768,98.4788192,101.5105867,37.05020424,99.347694,100.2872799,101.9618099,109.7798271,96.57986193,100.8058797,98.65101714,97.1942,102.8875172
