Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
4/1/23,Unemploymentrate,3.1,3.680184795,3.676515829,5.675075075,3.698552458,3.969944841,3.61305082,3.500165402,3.6,3.064449764,3.944179124,3.524368711,4.402154615,4.245481575,4.0067735,3.996012,7.785638321,5.963215026,5.844766743,4.176551,3.810551667,3.223728492,6.202210294,3.592145041,4.115396216,3.59957262,3.8682308,5.235975479
5/1/23,Unemploymentrate,3.4,3.772464906,3.750834683,5.674399625,3.872122945,3.487876164,3.70454463,3.186163546,3.9,3.655260547,4.098883874,3.528754412,5.751233968,6.914027697,5.235119,4.588677,9.440034083,6.045356024,5.83971765,4.624821,4.110056709,3.086186218,4.719005535,3.920852985,5.512461537,3.652762164,3.910384,5.862502215
6/1/23,Unemploymentrate,3.8,3.896982149,3.790529968,5.674623047,3.981040334,3.445099999,3.766157866,2.918914649,3.75,3.33004014,4.240401797,3.533133292,10.27386613,5.627944411,6.1729074,6.340667,7.714810017,6.214630692,5.82762978,4.074346,4.499401436,6.74344834,7.860443765,3.913696462,6.627616958,3.549984994,4.18077,5.564341304
7/1/23,Unemploymentrate,3.8,4.000988469,3.829518934,5.675447741,4.213597595,3.975340028,3.896775095,3.110189723,3.825,3.335195361,4.36985692,3.537505362,8.777675406,6.865829856,7.150229,12.507452,9.58246757,6.870618051,5.820795528,3.956275,4.43196234,8.374283351,7.770101185,4.052612864,6.619034286,3.716262439,4.3936586,6.172567561
8/1/23,Unemploymentrate,3.9,4.032130444,3.867830506,5.676875512,4.299727766,3.802645275,3.908105181,3.45752639,3.7875,2.749135756,4.48827746,3.541870634,7.613693581,7.993758953,5.591504,4.877099,7.625807294,7.167611374,5.794611688,4.2685285,4.469722499,5.457406933,8.510335755,3.978498685,6.635726767,3.848251385,4.565748,6.280072311
9/1/23,Unemploymentrate,3.6,4.055541863,3.906115486,5.67800727,4.449622515,4.196013301,3.986849982,3.607173137,3.80625,3.56581913,4.59660399,3.546229116,9.19525961,6.570263575,6.404579,6.78146,11.60674852,8.060976458,5.807605878,5.171928,4.969403936,8.698397353,4.034583122,4.118827569,6.7383819,3.954348551,4.765673,5.878647599
10/1/23,Unemploymentrate,3.6,4.155720544,3.944386938,5.679442728,4.664918473,5.087666178,4.162202361,3.655377586,3.796875,2.613032156,4.695696911,3.550580821,6.226985715,6.466435282,7.1104574,7.991778,9.165165482,9.225345869,5.796545972,5.1757975,5.075054727,7.097284747,8.518071789,4.263423137,5.786113157,4.03905702,5.349872,5.66563108
11/1/23,Unemploymentrate,3.5,4.289414285,3.982657618,5.677579192,4.885833143,4.556232111,4.339267877,3.601376599,3.8015625,2.99365455,4.786343283,3.554925758,4.459239373,7.9946282,6.969223,8.30376,11.88038108,8.798641526,5.795512722,5.1675215,5.747014014,7.457340499,4.686732233,4.285479057,5.779900239,4.096257414,5.0117464,5.918857623
12/1/23,Unemploymentrate,3.5,4.347323331,4.020928024,5.676610962,4.957688452,5.470637678,4.460580272,3.402811884,3.79921875,2.109604046,4.869263079,3.559263939,5.805489285,7.670539439,7.265,6.7126856,10.45720403,9.396136548,5.798677152,5.729778,5.575355902,7.117012225,8.772591897,4.336469953,6.144572392,4.053239695,5.1495223,5.890717226
1/1/24,Unemploymentrate,4.1,4.686176669,4.05919841,5.676240424,5.280369266,5.007877684,4.859506933,3.273477687,3.800390625,3.798746006,4.945114901,3.563595373,6.510318916,7.555003932,7.2086897,7.8199778,11.04515665,9.351546161,5.784214754,5.3934236,5.726249438,9.593081741,4.431852746,4.640358568,6.448564038,4.118079193,5.0209427,6.0518391
