Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
4/1/23,Unemploymentrate,2.7,2.792957911,2.799233522,3.894925373,2.808892279,3.868371415,2.810289792,2.767080054,2.8,3.239564065,2.602849469,2.79077788,0.494100016,2.675623246,2.7447062,2.7498739,3.20715486,3.366673475,4.006359955,2.7806027,2.743780906,4.306682807,2.748641598,2.769218018,1.992871847,2.791990778,2.613053,4.831409211
5/1/23,Unemploymentrate,2.7,2.793268693,2.798480953,3.897298285,2.84266277,2.608470526,2.843128182,2.791657297,2.5,3.278442836,2.605517227,2.792931691,-0.062562099,2.904180526,2.809526,2.8151708,2.854976616,3.255111819,4.004042253,2.8908439,2.842668374,1.513729201,2.195264346,2.760632428,1.894760399,2.711440022,2.5066025,3.837805462
6/1/23,Unemploymentrate,2.6,2.788317602,2.797581209,3.899976787,2.848194365,2.618030158,2.848200411,2.802973947,2.65,3.351992539,2.608031236,2.795065441,6.468932343,2.974538203,3.0204754,2.8515792,3.302981145,3.276844717,4.006003822,3.0245063,2.939525447,4.79920877,2.820626261,2.713218231,4.097221637,2.767056104,2.4902813,3.666926264
7/1/23,Unemploymentrate,2.6,2.803908087,2.796789991,3.902663285,2.872221972,3.324431061,2.872808549,2.814369221,2.575,3.456931912,2.610400355,2.797179318,1.501816905,2.892790922,3.01191,2.7818255,2.508512462,3.278715272,4.002418771,3.107624,2.983287743,6.910950964,2.782491906,2.737026834,2.4222766,2.753863731,2.6036851,3.639335644
8/1/23,Unemploymentrate,2.7,2.793401015,2.79593331,3.904760787,2.872955369,3.388020154,2.871446084,2.823918629,2.6125,3.625312901,2.612632936,2.799273506,3.720514416,2.876934219,3.0761409,2.7647874,5.156762099,3.190594371,3.987440822,2.7906601,3.066093825,3.306769767,2.803947177,2.789258507,3.156801335,2.769791333,2.5858912,3.965164095
9/1/23,Unemploymentrate,2.6,2.788728779,2.79508473,3.906864551,2.881832174,3.668980365,2.879969499,2.832397653,2.59375,3.630799186,2.614736847,2.80134819,5.343252129,2.840273698,2.9623141,2.6984801,4.13691135,3.132728959,3.989084188,3.1283162,3.138650276,4.434865087,1.231238593,2.750216687,3.688452667,2.769326609,2.5981731,3.8881071
10/1/23,Unemploymentrate,2.5,2.810126309,2.794140256,3.908974594,2.912821055,3.594744404,2.908744164,2.83983728,2.603125,3.680324561,2.616719504,2.80340355,0.947753,2.817601165,2.9307933,2.5432386,5.143537662,2.985142711,3.982775015,2.973291,3.088817365,4.414650129,2.709941845,2.788585298,2.226058407,2.785261112,2.6277063,3.641344604
11/1/23,Unemploymentrate,2.4,2.811088309,2.793086964,3.910792429,2.93341486,3.165111342,2.928455559,2.846376526,2.5984375,3.719468092,2.618587895,2.805439767,7.713890413,2.637525748,2.8258035,2.4486113,3.745872157,3.162489531,3.978327612,3.0327642,2.935316031,6.79595875,2.243012836,2.728679456,4.428277007,2.792742962,2.5874813,3.741014894
12/1/23,Unemploymentrate,2.3,2.81689958,2.791924046,3.912914197,2.954689584,3.644236028,2.949329677,2.852100212,2.60078125,3.782210107,2.620348606,2.807457019,0.759475749,2.606088263,2.764764,2.3081596,6.319009768,3.232961677,3.979710871,2.878692,2.786751182,6.432592569,2.798865176,2.778896073,2.106751199,2.802523682,2.5872166,3.603292636
1/1/24,Unemploymentrate,2.4,2.831243031,2.790862111,3.914146777,3.002830513,2.887994908,2.996380213,2.857094793,2.599609375,3.775277699,2.622007843,2.809455482,0.272682506,2.64281941,2.7511547,2.4037888,7.302634647,3.134765286,3.979143336,2.9092112,2.707628316,5.863940815,1.544421046,2.77558779,1.972777476,2.819844894,2.5610147,3.556128766
2/1/24,Unemploymentrate,2.6,2.8242417,2.789902765,3.915681543,3.011556809,2.995443515,3.005088376,2.861438974,2.600195313,3.806426167,2.623571453,2.811435332,-1.221631007,2.727235918,2.797645,2.552327,7.062246341,3.212274251,3.96924813,2.6563745,2.75307802,7.451997624,1.144184363,2.8462238,1.505720573,2.824397032,2.5882702,3.74653866
3/1/24,Unemploymentrate,2.7,2.862424443,2.789017925,3.916922384,3.0638445,2.969233018,3.056206136,2.865206732,2.599902344,3.822530996,2.625044948,2.813396742,2.46725692,2.815724053,2.8970754,2.734481,6.326112651,3.217346035,3.964877221,2.9461086,2.803910725,6.621591191,2.62522922,2.917051637,2.782275158,2.842984525,2.6131313,3.025901414
4/1/23,RealbroadEER,77.54,76.98741018,77.15014321,119.8823242,77.87699708,77.87346832,77.30181051,78.46848036,77.49,102.755438,83.42694757,77.70617146,91.54962559,87.39736655,89.43774,82.91234,79.13270095,96.41816107,36.82542749,84.20852,87.43963242,80.15673383,75.91477268,75.46657394,85.60799641,77.94515915,78.64152,111.2789019
5/1/23,RealbroadEER,76.04,77.47814643,76.81036415,119.7491954,79.07009343,79.06312909,77.97433341,80.00518336,77.16,103.8729841,83.41215812,77.70617166,89.45585464,87.50704439,89.08819,83.09108,81.79913571,94.71752801,37.67435177,80.60545,87.24086679,80.62896217,83.01377216,76.09069036,85.34433082,78.74509226,77.67217,110.268723
6/1/23,RealbroadEER,74.34,76.86919643,76.47009473,119.6140346,79.10424185,79.1010914,77.23941741,81.5506473,77.325,101.920975,83.39908021,77.70617186,84.86132978,86.57075393,88.17024,82.38197,79.3298361,93.88539102,37.37950295,79.48807,85.6722333,91.56477199,85.50706806,76.54437301,83.51210852,79.32662972,79.22334,109.2331101
7/1/23,RealbroadEER,74.37,76.83845759,76.13019138,119.4906464,80.13595356,80.1406378,77.64514468,83.03524286,77.2425,100.1385895,83.38751575,77.70617207,80.59083337,86.08033174,88.98923,81.578476,81.23604913,94.26823798,37.29595444,76.23267,80.04188245,101.356992,82.09956396,76.53878731,82.26903956,80.13789881,78.42079,108.8733657
