Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
11/1/23,Unemploymentrate,3.5,3.757718698,4.426453695,5.769970227,3.40190789,3.454451298,4.608349071,1.6186561,4.000000381,0.737576342,4.580484666,3.911553401,8.083612942,5.914403051,6.3308363,6.6512613,6.509412381,5.310159379,5.784697853,10.312714,7.287022983,5.957122736,4.522904384,3.743927844,5.799974628,3.00685479,4.856867,5.544271572
12/1/23,Unemploymentrate,3.5,3.832496115,4.474419193,5.772354036,3.472996471,3.590039404,4.727435972,1.555783027,3.999999809,2.948135142,4.579733647,3.917267224,9.571609488,5.572134787,6.5915675,8.703608,6.824303426,5.137763606,5.780725363,13.529971,6.866766525,8.106192095,3.964804871,3.821960478,6.205580249,3.009593102,5.0534544,5.609048733
1/1/24,Unemploymentrate,4.1,3.872165306,4.522384692,5.771958847,3.442016828,3.619050006,4.783548736,1.489859309,4.000000095,10.60912772,4.579020492,3.92296761,7.815462266,5.918800596,6.1945524,8.870649,7.602921303,5.719969136,5.792821021,8.452412,6.265908992,7.270677891,4.29593779,3.981235167,5.725426563,2.977292077,5.1640706,5.84896051
2/1/24,Unemploymentrate,4.2,3.799874842,4.57035019,5.77218163,3.240824176,3.281994796,4.656063292,1.421890856,3.999999952,6.611248929,4.578343292,3.928654589,7.62857539,5.87056605,6.3068485,8.8504925,7.487081646,5.230729637,5.788669244,8.492211,6.78314777,6.131104293,3.323532531,4.152466896,5.579988539,2.887571661,5.240093,5.900669779
3/1/24,Unemploymentrate,3.9,3.845503487,4.618315688,5.773024297,3.225108435,3.167622774,4.642327214,1.353488417,4.000000024,1.451113493,4.577700235,3.934328195,7.668346494,5.76930352,5.880888,6.0349717,6.796862375,5.05296538,5.778205327,8.592677,6.081556082,5.922386835,5.097891725,4.0928852,5.554252816,2.859532292,5.3252907,5.876949501
4/1/22,RealbroadEER,103.16,103.1608617,102.4612574,93.05826625,103.7507554,105.1062411,103.2547877,103.3335563,102.44,100.9146238,103.6280211,103.0027401,96.07388625,102.1808774,97.86063,102.8363,97.00261509,92.77183706,33.05780209,103.530014,99.00455823,101.9548109,95.66159309,103.603605,100.6685064,103.1747706,101.62969,93.23007799
5/1/22,RealbroadEER,106.18,103.0340032,102.4898493,93.0919451,105.1040435,105.0692048,104.0716123,104.367351,100.82,99.61571169,103.5636957,102.8823321,98.14950559,100.6963931,97.87375,100.63089,96.55158073,91.67546439,33.49948759,102.556694,98.08732711,102.1687675,98.64106021,103.1781776,101.3166474,103.4304648,102.0043,94.63767868
6/1/22,RealbroadEER,107.42,103.1205449,102.5383984,93.12557341,106.3405443,107.324286,104.9535587,105.3848705,101.63,99.30337523,103.5117194,102.7629246,95.64133582,98.64180203,96.864746,99.15781,95.12979801,93.14705016,33.33233896,98.69812,97.1319178,105.6950501,100.8283905,102.8483816,100.2078941,104.4518049,102.61668,96.02112565
7/1/22,RealbroadEER,109.2,103.346046,102.5874661,93.15942967,107.5012712,109.4755812,105.6728238,106.2343765,101.225,101.8477501,103.4697213,102.6445091,98.56049849,96.49508737,96.50384,96.578766,94.32153426,91.74156615,34.07032481,97.714554,96.63809128,104.79411,98.72208332,103.1505363,100.8522857,104.9868826,103.29046,96.50130913
8/1/22,RealbroadEER,108.69,103.7002137,102.636921,93.18701305,108.6251119,110.1534047,106.4826622,106.9379485,101.4275,101.3723774,103.4357859,102.5270774,97.16647876,95.63591625,96.741684,97.390656,95.21862099,93.9169655,33.76578144,97.74927,96.47011342,108.244568,90.94735218,103.3462402,100.4758356,105.6635201,104.13135,97.29998663
