Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
4/1/23,Unemploymentrate,8,8.316989402,8.183166409,9.636716418,8.267531572,8.986005386,8.082362523,7.641743877,8.2,9.621229923,8.625800685,8.31518897,7.937482457,8.986175772,8.688936,8.594713,10.80381411,6.466997904,9.673606381,8.864312,8.692025876,7.681660295,7.766212026,8.155964714,8.397063267,8.03642515,8.075363,9.569039469
5/1/23,Unemploymentrate,7.5,8.584712961,8.16730987,9.632945422,8.275783905,7.300738616,7.960395899,9.180091242,8.3,9.646401167,8.701341602,8.387115789,8.219615519,9.108540206,9.048128,8.996672,11.96905757,6.071854284,9.651682311,9.373779,9.36036604,5.607283257,6.916630901,8.078287017,8.534646543,8.585291716,7.939136,8.746120727
6/1/23,Unemploymentrate,7,8.408924795,8.151912915,9.628267647,8.190236363,7.437295285,7.70581427,8.911491801,8.25,9.614921515,8.77307722,8.456190799,11.38438001,9.344616615,9.310879,8.556676,11.84200125,5.426989456,9.653186856,8.9348,9.424269482,6.531733734,9.314617685,8.142102289,9.639744329,8.450576055,7.7556562,8.714754537
7/1/23,Unemploymentrate,7.5,8.652074409,8.1396402,9.621784864,8.333638034,7.385113718,7.668584446,8.393883676,8.275,9.615924294,8.84119923,8.52252707,8.457130422,9.093200316,9.073448,8.912081,11.67150075,4.943444143,9.63925772,8.569314,9.148813044,5.917835308,9.260115024,8.115766178,8.627989591,8.334173903,7.828682,9.126748385
8/1/23,Unemploymentrate,6.9,8.937431527,8.133915179,9.618566311,8.648619644,7.771901938,7.803457963,10.17342536,8.2625,9.657880277,8.905889661,8.58623319,6.780070462,8.541822806,8.947248,9.288088,10.82967731,4.653808686,9.634917967,8.669233,8.963703269,5.850066511,10.96981801,8.337135526,7.990170971,9.028181668,7.523526,9.385444437
9/1/23,Unemploymentrate,7.5,9.063312905,8.127919346,9.617427703,8.777181485,8.293751903,7.764743417,10.9829828,8.26875,9.658907474,8.967321377,8.647413441,8.755246671,9.247751591,9.24708,10.510889,10.38088281,4.281150219,9.646978087,8.57934,8.660737479,5.927959015,6.399332468,8.411038841,8.926726582,9.342971428,7.1526093,8.676032004
10/1/23,Unemploymentrate,8.1,8.943559589,8.120147243,9.612106592,8.857175182,8.791893218,7.763714369,10.22754088,8.265625,9.657353496,9.025658532,8.70616797,9.966638723,9.357867843,8.924551,8.568768,10.41936449,5.083923815,9.647977872,8.552536,8.473486531,5.857171167,11.65290636,8.482455005,9.393893916,9.116780354,7.1626425,9.795711812
11/1/23,Unemploymentrate,7.6,8.917040918,8.110196936,9.607665119,8.985427603,8.274060964,7.85115333,9.827744397,8.2671875,9.657405826,9.081057012,8.762592955,6.651415542,8.727204491,8.810318,8.26585,10.1437401,5.638713644,9.644536655,7.9083896,8.286515954,6.832966299,7.134997858,8.541103094,8.121349212,9.0267865,6.848347,9.291256568
12/1/23,Unemploymentrate,7,8.964594868,8.100222711,9.603807403,9.056826155,8.693390827,7.929493309,10.36671225,8.26640625,9.658666095,9.133664849,8.816780758,5.550074469,9.688325868,8.76115,8.065069,9.996397832,5.565213813,9.635946634,8.7595625,8.36820743,7.722766141,11.94033995,8.677913562,8.098408831,9.229981552,6.8972282,9.298187801
1/1/24,Unemploymentrate,7.6,8.720373694,8.090226107,9.600833694,9.051296036,8.830904146,8.128340505,10.44344735,8.266796875,9.658705455,9.183622619,8.868820082,3.41025507,9.782914562,9.10551,8.470126,11.28410993,6.396580651,9.624395715,8.993498,8.254779619,7.035840526,6.552909974,9.00111775,7.414821889,9.253846754,7.0631037,9.61429227
