Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
6/1/23,Unemploymentrate,4.3,3.238339601,3.355001027,5.748274664,4.822717784,4.817374525,3.905748984,3.918456248,3.666662598,7.365724259,3.740915451,3.564356159,7.210515283,4.915630523,5.6420536,4.716514,7.531232393,6.154902021,5.772071962,6.160567,5.54847102,6.909217075,6.885039358,3.223253899,5.649621197,4.135945543,4.3646164,6.011326116
7/1/23,Unemploymentrate,4.4,3.220730123,3.339495081,5.740374586,4.884915359,4.890241128,3.909664191,3.289769101,3.666668701,3.59656053,3.734856286,3.564356108,8.120516336,5.541048712,5.5878944,4.624755,6.183247856,6.460067602,5.761793023,6.211105,5.877957904,6.492667073,6.831702186,3.223218405,6.182160136,3.94711772,4.4300547,6.018299432
8/1/23,Unemploymentrate,4.2,3.195576707,3.323989149,5.732450049,4.940131487,4.935170326,3.90887384,2.243620075,3.666665649,6.954834293,3.728956022,3.564356057,7.529801339,5.278884238,5.630444,4.6231413,6.640282971,6.347743837,5.749022338,6.0220056,6.040363601,7.55329011,4.719980958,3.180637696,5.916272355,3.616805737,4.4733014,5.904926449
9/1/23,Unemploymentrate,4.1,3.165509215,3.308483221,5.725120173,5.003464775,5.013998412,3.916173346,4.968475172,3.666667175,3.407394654,3.72321049,3.564356006,5.079402275,5.351126946,5.729744,4.784023,7.053959487,6.224646516,5.738767129,7.356618,5.991500075,6.081851311,6.709167935,3.151948702,5.144664665,4.546202374,4.483489,5.725813822
10/1/23,Unemploymentrate,4,3.136751147,3.292977296,5.718386799,5.064636643,5.054322021,3.920283861,6.895737221,3.666666412,9.236264828,3.717615633,3.564355956,9.591570463,5.321324775,5.5882463,4.877865,6.729081496,6.061306469,5.726774086,5.874788,5.965931271,4.683500285,6.054681113,3.122559966,6.659177294,5.209013425,4.4945908,5.555487999
11/1/23,Unemploymentrate,3.8,3.100083123,3.277471371,5.712251773,5.107348056,5.091017143,3.909450372,6.933557703,3.666666794,1.984358262,3.7121675,3.564355905,5.262378987,5.806319892,5.4507394,4.3470397,6.964000795,6.06232633,5.716586204,6.1596236,6.003098779,6.997978805,6.266527782,3.090149619,5.392015645,5.235857518,4.485803,5.441973366
12/1/23,Unemploymentrate,4,3.072525989,3.261965446,5.706716949,5.169905529,5.154512296,3.916406937,5.525749995,3.666666603,9.431676191,3.706862242,3.564355854,6.784012865,5.947342967,5.668173,4.8187885,7.15838066,5.940077882,5.706119995,5.825209,6.032904048,7.746105796,5.165123755,3.059250726,5.96708712,4.787440709,4.474687,5.463739865
1/1/24,Unemploymentrate,4.2,3.048978584,3.246459522,5.701474587,5.232178097,5.20135851,3.924280268,6.329919884,3.666666698,0.251896173,3.701696112,3.564355803,4.175492357,5.976479983,5.5898595,4.502978,7.561321446,5.710804573,5.69524341,5.9502144,5.99870837,5.252066213,6.197115404,3.033366976,5.128050146,5.076254893,4.460651,5.463544007
2/1/24,Unemploymentrate,4.3,3.003473841,3.230926634,5.696215994,5.271311834,5.224663726,3.915486366,6.058605902,3.666666651,12.89936799,3.696665463,3.564355752,7.943314568,5.948759466,5.3296995,5.144103,7.060988837,5.479449499,5.683528352,6.637966,5.803884335,5.411566437,3.49257394,3.036331168,6.387795289,4.998861462,4.43242,5.402944069
3/1/24,Unemploymentrate,4.3,2.932726697,3.215400043,5.691560316,5.30102696,5.263493204,3.903619644,5.318680896,3.666666675,0,3.691766741,3.564355701,3.692647494,5.589590438,5.4641466,5.2044096,7.347368188,5.460749153,5.672367993,6.725097,5.737653547,4.348930428,5.865930173,2.919122885,4.861088297,4.762124844,4.3896666,5.414743382
