Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
5/1/23,CPIinflationrate,4.05,4.869942231,4.571260228,5.333349122,4.46620102,4.563348739,3.845299447
6/1/23,CPIinflationrate,2.97,4.862380867,4.336622056,5.562955208,4.508405851,4.11949552,2.947201132
7/1/23,CPIinflationrate,3.18,4.796676088,3.927445494,5.696595464,4.549033249,4.111110137,5.797581308
8/1/23,CPIinflationrate,3.67,4.820141718,3.334930648,5.866781028,4.615907769,4.877931524,2.500290646
9/1/23,CPIinflationrate,3.7,4.812935706,2.69136968,5.968652222,4.709537327,4.669425653,2.486323881
10/1/23,CPIinflationrate,3.24,4.756636577,1.805099209,5.946394514,4.77905012,4.245353201,4.240093652
11/1/23,CPIinflationrate,3.14,4.725178782,1.291847528,6.369118624,4.852955448,3.746633872,5.657942829
12/1/23,CPIinflationrate,3.35,4.677416051,0.506119616,6.56605116,4.919482495,4.034885715,2.466861602
1/1/24,CPIinflationrate,3.09,4.583454791,-1.007845792,6.340899865,4.960833775,3.460816631,5.034356588
2/1/24,CPIinflationrate,3.15,4.572465382,-0.501394163,7.900851754,5.049357821,2.784648999,3.922268759
3/1/24,CPIinflationrate,3.48,4.444564966,-0.816255259,8.795093037,5.079462891,2.564568201,5.055419916
