Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
4/1/23,Unemploymentrate,5.2,5.321021364,4.861955298,5.784215022,5.459079776,6.150146564,7.601004982
5/1/23,Unemploymentrate,5.2,5.406251349,4.933989739,6.25024144,5.543264869,6.016079669,6.681986128
6/1/23,Unemploymentrate,5.2,5.339979306,4.333382403,6.073168806,5.527887579,6.021256088,8.775664627
7/1/23,Unemploymentrate,5.9,5.38679886,4.066643659,6.459110713,5.556270504,6.647711175,7.230306617
8/1/23,Unemploymentrate,6.3,5.286123527,3.439502797,6.423128701,5.490397312,6.295314565,6.67357327
9/1/23,Unemploymentrate,5.2,5.272983208,3.402375598,6.930325561,5.470111128,6.352979454,6.820933003
10/1/23,Unemploymentrate,5.3,5.391610689,3.212732657,7.377518296,5.549424719,6.325932465,8.023888666
11/1/23,Unemploymentrate,5.3,5.464857035,2.488813758,7.302012699,5.607102493,6.821421325,5.681319104
12/1/23,Unemploymentrate,5.3,5.556010679,2.679643035,8.185729616,5.669455024,8.344899898,8.692346251
1/1/24,Unemploymentrate,6.1,5.824503483,2.944138766,9.220892374,5.885918228,8.956129289,5.511628354
2/1/24,Unemploymentrate,6,5.744756042,2.246567651,9.143648383,5.816108038,9.345188016,5.382527917
3/1/24,Unemploymentrate,6.4,5.979249892,2.442407285,9.735626666,5.997787646,9.350530931,8.622458158
4/1/23,RealbroadEER,99.75,98.59409417,96.68753785,100.3862713,98.3905174,100.8098361,100.3521634
5/1/23,RealbroadEER,100.09,98.27829197,94.542293,99.94084101,97.95016831,101.8092962,105.3218685
6/1/23,RealbroadEER,101.92,98.45349806,94.83471467,101.3154814,98.2090306,102.1311983,100.8051738
7/1/23,RealbroadEER,102.53,98.29073157,93.86911675,101.3292834,98.15027493,101.2241236,100.6024551
8/1/23,RealbroadEER,101.05,98.72541181,95.67578306,103.9886479,98.37424489,100.9713901,101.4872464
9/1/23,RealbroadEER,100.86,98.93491554,95.83034946,105.4593585,98.6513186,102.7979262,100.8655719
10/1/23,RealbroadEER,100.16,98.94680055,94.21805581,104.2591376,98.76835883,102.2759491,102.7652653
11/1/23,RealbroadEER,99.56,99.10319516,94.60487959,104.92092,99.05441047,101.3567528,101.5090775
