Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
4/1/22,Unemploymentrate,8.2,8.49496157,8.082463399,9.029497296,8.813543898,8.619386027,7.340989991
5/1/22,Unemploymentrate,7.8,8.495611138,7.907619465,9.314619465,8.727460889,8.992091595,10.65992239
6/1/22,Unemploymentrate,7.8,8.493038834,8.079504851,9.780364839,8.330580504,9.367480196,10.34634728
7/1/22,Unemploymentrate,7.4,8.503037041,7.66083029,9.763721995,8.001366521,9.432747641,8.608609998
8/1/22,Unemploymentrate,7.7,8.505377365,7.445531205,10.01687632,8.239184977,9.680017251,7.920407757
9/1/22,Unemploymentrate,7.9,8.530454485,6.993467585,10.06125055,8.482066364,9.839239276,8.636021104
10/1/22,Unemploymentrate,8.1,8.536752034,6.929898971,10.62773234,8.632939832,9.935456543,10.29929917
11/1/22,Unemploymentrate,7.8,8.566001414,6.941296643,11.28671832,8.662202721,9.538027236,9.619258539
12/1/22,Unemploymentrate,7.9,8.579293998,6.634512151,11.49502589,8.780607909,9.976196665,7.953095556
1/1/23,Unemploymentrate,8.4,8.584841338,5.883749089,11.24449702,8.885636776,10.4777281,10.33314375
2/1/23,Unemploymentrate,8.3,8.588051832,6.003204288,11.9083736,8.926436188,10.65199984,9.668025739
3/1/23,Unemploymentrate,8.2,8.584434686,4.68882613,11.37318555,8.910170696,10.69325695,9.908371833
4/1/23,Unemploymentrate,8,8.584911765,4.245480012,11.40256245,8.954702007,10.69192376,8.008013035
5/1/23,Unemploymentrate,7.5,8.592979028,4.03480395,11.78677169,8.97665342,11.13126947,9.409143436
6/1/23,Unemploymentrate,7,8.598555789,3.984865261,12.02390407,8.999467262,10.76092837,8.074620427
7/1/23,Unemploymentrate,7.5,8.619131069,3.030210267,11.70036654,9.079670388,10.30663177,9.622800829
8/1/23,Unemploymentrate,6.9,8.63098375,2.536142643,11.58318118,9.170417203,10.62253405,9.889006642
9/1/23,Unemploymentrate,7.5,8.639580787,2.331735268,12.08198715,9.242136083,11.09728465,9.347543679
10/1/23,Unemploymentrate,8.1,8.653492615,0.972796276,11.25405853,9.30273547,10.98903391,11.32090247
11/1/23,Unemploymentrate,7.6,8.677550173,1.253488849,11.57456877,9.310220541,10.61204636,8.087695624
12/1/23,Unemploymentrate,7,8.706379772,0.642004092,11.5177455,9.300526842,10.91750318,10.7327123
1/1/24,Unemploymentrate,7.6,8.726067532,3.521798263,15.1247546,9.28372072,11.08688574,8.982241337
2/1/24,Unemploymentrate,8.1,8.731308893,1.613635781,13.56777376,9.130288429,10.86443036,11.6991561
3/1/24,Unemploymentrate,7.4,8.749454683,3.431893091,15.66505132,8.967888936,10.92164602,6.483552061
4/1/22,RealbroadEER,96.57,98.63330004,97.91901374,99.09477703,98.29645011,100.8432229,101.561555
5/1/22,RealbroadEER,96.57,98.80706438,97.86151706,99.66057044,97.95911306,100.7850027,103.5380815
6/1/22,RealbroadEER,97.11,98.94848311,97.81233411,100.0057835,97.84980857,101.0291174,102.2301997
7/1/22,RealbroadEER,96.12,99.00456964,98.25463629,100.986763,97.83167187,101.3347923,102.0444067
8/1/22,RealbroadEER,96.28,99.00979973,97.32138529,100.3601694,97.64590374,101.5091745,103.0961217
9/1/22,RealbroadEER,95.85,99.09508485,97.51881933,101.1266315,97.417709,101.8200848,105.4851249
10/1/22,RealbroadEER,98.78,99.13949443,97.78219887,101.8767565,97.27360428,102.3012584,105.1558212
11/1/22,RealbroadEER,100.05,99.27567183,97.01179507,101.7363717,97.24678074,102.0219441,100.2909921
12/1/22,RealbroadEER,101.16,99.2743593,96.97782591,102.3061847,97.16393009,102.3306376,103.3717111
1/1/23,RealbroadEER,100.78,99.2508101,96.00464402,102.1517658,96.99119898,102.5683537,101.6952068
2/1/23,RealbroadEER,100.29,99.17986886,95.27966941,102.1909156,96.77836589,102.8267734,102.3394787
3/1/23,RealbroadEER,99.56,99.13818741,95.12895357,102.8581199,96.61657676,103.1149303,100.8330279
4/1/23,RealbroadEER,100.33,99.03748336,94.86691309,103.4562095,96.41191357,103.3923229,104.4663076
5/1/23,RealbroadEER,100.42,98.98105705,94.32098477,103.6739925,96.27268514,103.318736,104.5556021
6/1/23,RealbroadEER,100.67,98.9545408,94.80785326,105.0881651,96.19775716,103.2413882,100.1008071
7/1/23,RealbroadEER,101.19,98.96278186,93.01268635,104.1290109,96.13586876,103.2123616,103.7955006
8/1/23,RealbroadEER,100.92,98.91913053,93.45164578,105.2445833,96.0491369,103.2616297,100.8535337
9/1/23,RealbroadEER,100.49,98.92651553,91.3484738,104.4523984,95.99274067,103.2450244,103.185661
10/1/23,RealbroadEER,99.94,98.91081191,91.55802698,105.4660393,95.93187387,103.4800368,103.8787123
11/1/23,RealbroadEER,99.96,98.88070527,88.82501442,104.1659626,95.79544966,102.8102046,103.2674636
12/1/23,RealbroadEER,99.94,99.04844345,90.07111534,106.5667783,95.81301407,103.8028738,104.8663396
1/1/24,RealbroadEER,100.13,99.21717223,89.31470074,106.7039753,95.87579585,104.0758664,102.2579267
2/1/24,RealbroadEER,99.39,99.28872048,87.36590664,105.7384483,95.80821472,103.7383908,100.4553894
