Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
7/1/22,ShorttermIR,1.84,0.603245973,0.087973822,1.27956567,1.156902288,1.690595778,2.04871951
8/1/22,ShorttermIR,2.23,0.56228116,0.006976684,1.733637219,1.09795036,1.669230459,1.42969538
9/1/22,ShorttermIR,2.91,0.517525958,-1.190365884,1.136877866,1.023795221,1.65027967,-0.924244689
10/1/22,ShorttermIR,3.39,0.466556003,-1.699976975,1.256661559,0.957632719,1.62319188,2.492881393
11/1/22,ShorttermIR,3.52,0.405987091,-1.507931828,2.090494981,0.874175423,1.506858918,-0.00801404
12/1/22,ShorttermIR,3.78,0.382711939,-2.13657931,2.163465511,0.821821438,1.487305238,1.537523353
1/1/23,ShorttermIR,4.01,0.360618221,-2.724141089,2.41943709,0.786754733,1.486351742,-0.359612016
2/1/23,ShorttermIR,4.21,0.361533017,-1.943603508,3.947736464,0.770021903,1.5085053,0.972757008
3/1/23,ShorttermIR,4.33,0.343105342,-2.313926988,4.374348489,0.749936857,1.663447389,1.119076539
4/1/23,ShorttermIR,4.52,0.355532264,-2.71895844,4.707182099,0.739529084,1.68167425,1.715525428
5/1/23,ShorttermIR,4.73,0.364209951,-3.397336219,4.810229922,0.728244009,1.768744193,0.269762856
6/1/23,ShorttermIR,5.09,0.356483942,-4.313391201,4.793283044,0.713887471,1.814668381,3.233118729
7/1/23,ShorttermIR,5.49,0.347083605,-4.411142356,5.611261439,0.692974948,1.828706908,1.229187527
8/1/23,ShorttermIR,5.53,0.35592122,-4.727870822,6.089611445,0.690489691,1.551714774,0.01142804
9/1/23,ShorttermIR,5.52,0.341312813,-5.087831023,6.530341832,0.682544259,1.637671526,3.513756678
10/1/23,ShorttermIR,5.4,0.337204066,-6.197073087,6.190840543,0.673091732,1.600234035,0.437079793
11/1/23,ShorttermIR,5.36,0.356198493,-6.681875974,6.69885287,0.67220881,1.422925587,0.960095492
12/1/23,ShorttermIR,5.34,0.307029401,-7.395186043,6.958298342,0.63722913,1.42349509,0.71181444
1/1/24,ShorttermIR,5.32,0.257695419,-8.18709888,7.202323455,0.593209059,1.459297245,-0.766936652
2/1/24,ShorttermIR,5.33,0.254146544,-8.338149943,8.196221557,0.573332392,1.348697363,0.093912784
3/1/24,ShorttermIR,5.32,0.214389273,-9.203313269,8.299025275,0.529213249,1.370245259,-0.966149525
4/1/22,OilpriceGlobalWTI,101.99,105.4597776,103.0451376,110.1313703,110.6513568,78.59028947,92.46485896
