Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
6/1/22,ShorttermIR,-0.04,-0.028861096,-0.578324789,0.670531033,-0.031323364,-0.001379663,3.123176253
7/1/22,ShorttermIR,-0.01,-0.03125257,-0.974423958,1.216688585,-0.045352572,-0.008611079,-0.579937299
8/1/22,ShorttermIR,-0.04,-0.03641791,-1.617718773,1.614975576,-0.060321233,0.008347595,1.046501247
9/1/22,ShorttermIR,-0.07,-0.032860829,-2.285888512,2.114957326,-0.067514553,-0.026885112,-0.756635225
10/1/22,ShorttermIR,-0.06,-0.037317559,-2.253361724,3.554953769,-0.075525253,-0.00750751,-0.091993592
11/1/22,ShorttermIR,-0.08,-0.032039137,-2.511711193,4.696670303,-0.079951289,-0.015970214,0.160523635
12/1/22,ShorttermIR,-0.02,-0.032961824,-3.516768866,5.170567063,-0.086186707,-0.04364361,1.841251897
1/1/23,ShorttermIR,-0.01,-0.038095406,-3.86852565,6.271074283,-0.096737576,-0.033758645,-2.090499338
2/1/23,ShorttermIR,-0.01,-0.043601039,-4.443983678,7.123086353,-0.108537763,-0.015608344,3.073516165
3/1/23,ShorttermIR,-0.03,-0.052344795,-5.305971394,8.013282727,-0.119307331,-0.000868551,-0.166923822
4/1/23,ShorttermIR,-0.07,-0.059693705,-5.848662645,9.196749804,-0.132878213,-0.014850763,-0.438211855
5/1/23,ShorttermIR,-0.07,-0.061804388,-6.629678661,10.02724367,-0.137951576,-0.005570703,0.876608416
6/1/23,ShorttermIR,-0.08,-0.06438727,-8.017430797,10.34345129,-0.14298309,-0.015986058,2.760535314
7/1/23,ShorttermIR,-0.06,-0.062158042,-6.088273771,14.2273799,-0.143495496,-0.023622791,2.651888218
8/1/23,ShorttermIR,-0.06,-0.063896493,-7.265612993,15.05273405,-0.145086895,-0.013129706,4.79700531
9/1/23,ShorttermIR,-0.06,-0.067560507,-10.88738437,13.25418705,-0.151350974,-0.024761933,-1.119931236
10/1/23,ShorttermIR,-0.02,-0.068895082,-11.84399958,13.9744633,-0.159087215,-0.017574677,1.343770501
11/1/23,ShorttermIR,-0.02,-0.066683947,-10.62551743,17.28291055,-0.161932636,-0.021963825,-0.472189368
12/1/23,ShorttermIR,-0.04,-0.059419529,-10.63911103,19.66284463,-0.155687387,-0.027700726,-0.972180983
1/1/24,ShorttermIR,-0.01,-0.05487177,-12.44933303,20.19315485,-0.152040004,-0.028355626,1.325127056
2/1/24,ShorttermIR,-0.01,-0.056696254,-13.79339206,21.25760704,-0.152667114,-0.021399374,0.486942097
3/1/24,ShorttermIR,0.07,-0.053302152,-22.68823,14.58762667,-0.151849312,-0.02411227,-1.381839505
4/1/22,OilpriceGlobalWTI,101.99,104.6951227,100.3902142,107.2859328,111.3484129,78.54474646,76.72171152
5/1/22,OilpriceGlobalWTI,109.71,101.6139758,95.45893787,104.9019551,109.7200664,76.65360196,80.53261887
6/1/22,OilpriceGlobalWTI,114.68,98.08998754,94.03411678,106.2009325,107.1085099,77.56450775,73.65688224
7/1/22,OilpriceGlobalWTI,101.92,96.37446406,90.39635707,104.1373295,105.6474914,78.98683341,72.59096009
8/1/22,OilpriceGlobalWTI,93.69,94.23625267,86.45412812,101.882429,104.3726007,70.67851342,71.99747241
9/1/22,OilpriceGlobalWTI,84.4,93.68085602,86.03521473,102.7657277,104.469405,62.12892865,77.46698841
10/1/22,OilpriceGlobalWTI,87.29,91.01494053,80.53449565,98.47392742,103.6961928,68.42128346,76.29752121
11/1/22,OilpriceGlobalWTI,84.08,90.4941099,82.05280877,100.9418124,103.8614463,65.9032319,70.5797168
12/1/22,OilpriceGlobalWTI,76.58,89.43679079,81.70538272,101.7475606,103.9573595,59.32182586,65.61549335
1/1/23,OilpriceGlobalWTI,78.25,87.6776884,78.2247419,99.10631793,103.2369303,57.2269245,63.80404429
2/1/23,OilpriceGlobalWTI,77.03,86.49706675,73.16886098,94.74650018,102.6426888,51.75258234,66.43114126
3/1/23,OilpriceGlobalWTI,73.35,84.41861505,73.60818309,95.66414336,101.7369851,46.65791693,63.92019718
4/1/23,OilpriceGlobalWTI,79.13,83.18259273,72.64684287,94.78386624,101.1826665,41.53183011,68.4766075
5/1/23,OilpriceGlobalWTI,71.67,82.61864048,67.96561546,91.4985783,101.6829652,41.82813932,64.03086405
6/1/23,OilpriceGlobalWTI,70.31,81.67767989,71.35698122,95.73748171,102.0797385,44.29877755,66.16865658
7/1/23,OilpriceGlobalWTI,75.77,81.77172966,70.87610756,95.72240776,103.1226416,47.39330565,69.47654295
8/1/23,OilpriceGlobalWTI,81.37,81.19912202,66.91035471,92.31151967,103.9058015,51.66631132,69.70873583
9/1/23,OilpriceGlobalWTI,89.24,80.58828662,65.67748367,91.27779002,103.9171243,56.02003701,60.12284311
10/1/23,OilpriceGlobalWTI,85.47,80.51420446,66.59779039,92.7404069,104.0956228,54.33943295,66.45218779
11/1/23,OilpriceGlobalWTI,77.58,81.1954572,67.92056207,95.59057386,105.3229304,51.61365159,69.00817488
12/1/23,OilpriceGlobalWTI,72.02,81.44432678,64.75800613,93.51718576,106.9220891,46.72872749,69.30411909
1/1/24,OilpriceGlobalWTI,74,81.05101943,64.79422551,92.72926028,107.9255672,49.50227277,66.60049169
2/1/24,OilpriceGlobalWTI,77.36,80.62187175,64.94975906,94.04892986,108.3868825,51.43906132,64.95020298
3/1/24,OilpriceGlobalWTI,81.41,80.60322788,64.69319167,93.85429702,108.8642158,55.67736971,71.82740873
4/1/22,CPIinflationrate,2.42,1.225857669,0.971330198,1.434958539,1.474082779,0.943205198,-3.044207478
5/1/22,CPIinflationrate,2.41,1.246322162,0.288574465,2.19981245,1.496867964,1.093822039,3.652199057
6/1/22,CPIinflationrate,2.31,1.243431437,-1.23002228,3.230335306,1.457490588,1.204847684,4.189386793
