Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
4/1/23,Unemploymentrate,7,6.988023694,6.727926298,7.2504597,6.91229167,7.639086035,7.317989792
5/1/23,Unemploymentrate,7,6.991407144,6.701857666,7.421631133,6.889270382,8.060834771,7.308196793
6/1/23,Unemploymentrate,6.9,6.980557703,6.365161066,7.266860888,6.873617924,8.239533737,9.954274341
7/1/23,Unemploymentrate,7.2,6.992196006,6.389092026,7.490452424,6.896116905,8.715083342,6.461972891
8/1/23,Unemploymentrate,7.8,6.982622722,6.275349919,7.490328292,6.8989155,8.818703082,6.297327081
9/1/23,Unemploymentrate,7.5,6.989463088,6.231061719,7.603054643,6.908952333,8.555500583,7.739722695
10/1/23,Unemploymentrate,7.7,7.027578356,6.213561575,7.800265566,6.949937257,8.472854242,7.652395696
11/1/23,Unemploymentrate,7.7,7.065615597,6.080931032,7.867959916,7.00259071,8.463101325,6.437332945
12/1/23,Unemploymentrate,7.7,7.085667863,5.849625168,7.724742278,7.058082447,8.040744297,4.867672931
1/1/24,Unemploymentrate,7.8,7.19788659,6.004884922,8.128088374,7.171133689,8.348888176,2.298988934
2/1/24,Unemploymentrate,7.6,7.187139694,5.644075861,8.113199288,7.222863838,8.278495316,4.488562638
3/1/24,Unemploymentrate,7.3,7.237793941,5.871297403,8.494549084,7.319944713,8.338834673,8.577909446
4/1/23,RealbroadEER,97.03,96.07047032,94.24897312,97.71963844,96.21238914,98.75962395,100.8511239
5/1/23,RealbroadEER,96.77,96.07172205,92.72190124,97.8219903,96.26860319,99.09323524,101.1514745
6/1/23,RealbroadEER,97.13,96.05717153,92.72789348,98.70713391,96.27469365,99.7066748,96.57947032
7/1/23,RealbroadEER,97.61,96.13552835,91.45678877,98.45707227,96.38932302,100.0309294,99.04958007
8/1/23,RealbroadEER,98.07,96.13898494,93.36942675,101.0599311,96.40947735,100.8382535,103.3341059
9/1/23,RealbroadEER,96.97,96.18824935,92.43609407,101.3615277,96.49123161,100.711495,100.1775226
10/1/23,RealbroadEER,96.8,96.34832556,91.70718902,100.9961585,96.72027738,100.2872799,105.4124662
11/1/23,RealbroadEER,97.25,96.52981545,92.24482939,101.7134786,96.9382802,101.4128156,101.4881635
12/1/23,RealbroadEER,97.13,96.62556355,93.02086832,103.4035732,97.07533708,102.0849482,101.684047
1/1/24,RealbroadEER,96.85,97.08178819,90.20675129,101.4989193,97.57547928,102.7668881,102.270978
2/1/24,RealbroadEER,96.94,97.06333423,92.04651792,103.5072928,97.65099629,103.8478701,100.0880734
3/1/24,RealbroadEER,97.23,97.25975479,91.73000101,103.5337145,97.87192091,105.0531156,99.02237061
4/1/23,ShorttermIR,3.17,2.938701376,2.814352389,3.167614473,2.969952072,2.190270203,-1.052739139
5/1/23,ShorttermIR,3.37,2.967269325,2.747130804,3.32789713,2.964752236,1.928216891,2.40590098
6/1/23,ShorttermIR,3.54,3.001154522,2.536926815,3.496849897,2.951117951,1.943850588,4.370373551
7/1/23,ShorttermIR,3.67,3.043798862,2.11364647,3.544669916,2.951223586,1.898732999,2.985107442
8/1/23,ShorttermIR,3.78,3.097555234,2.347307281,4.33429568,2.937492161,1.932687602,-0.9216795
9/1/23,ShorttermIR,3.88,3.141987635,2.233557881,4.770593488,2.919318043,2.121801783,2.723939783
10/1/23,ShorttermIR,3.97,3.174199994,2.116028467,5.39042832,2.895024353,2.574897768,-0.559973134
11/1/23,ShorttermIR,3.97,3.220219679,1.64118174,5.567062518,2.871417553,2.558157931,1.239506671
12/1/23,ShorttermIR,3.93,3.268193328,1.397256644,6.083039297,2.855531553,2.332733446,1.848655346
1/1/24,ShorttermIR,3.93,3.303988342,1.042793101,6.477161331,2.816119403,2.125181403,0.230748864
2/1/24,ShorttermIR,3.92,3.347110227,0.939061359,7.346833641,2.782839621,2.076757854,1.45933768
3/1/24,ShorttermIR,3.92,3.384666345,0.351169592,7.600593685,2.76905501,2.008751294,-0.622508381
4/1/23,OilpriceGlobalWTI,79.13,73.41111821,70.79819702,77.82615723,71.87094131,77.24041685,80.0087139
5/1/23,OilpriceGlobalWTI,71.67,72.46177812,67.12202992,76.74431379,71.33230977,81.21484167,75.25826733
6/1/23,OilpriceGlobalWTI,70.31,73.16556869,67.9664892,79.85564559,71.56685681,85.70489633,83.251274
7/1/23,OilpriceGlobalWTI,75.77,72.85311144,68.74305235,82.09526497,71.01514616,82.63195014,81.40377723
8/1/23,OilpriceGlobalWTI,81.37,73.57329661,69.49839977,84.13962939,71.92500228,75.95694843,83.23211253
9/1/23,OilpriceGlobalWTI,89.24,73.93734526,67.42925148,83.67173313,72.89358246,71.17368469,79.89654889
10/1/23,OilpriceGlobalWTI,85.47,73.92417376,65.75089638,83.38624523,73.37421834,74.79146876,81.87383674
11/1/23,OilpriceGlobalWTI,77.58,74.22616105,66.89119491,85.33522809,74.28820904,71.76912343,79.32092043
12/1/23,OilpriceGlobalWTI,72.02,73.87418552,66.10517077,85.38622807,74.61239037,70.69433642,80.42371899
1/1/24,OilpriceGlobalWTI,74,73.72470397,66.50356852,86.61953713,75.55139378,70.10245943,73.92605363
2/1/24,OilpriceGlobalWTI,77.36,73.98057036,64.54170867,86.04392685,76.15972174,70.11346691,80.88365828
3/1/24,OilpriceGlobalWTI,81.41,72.46494103,61.04570529,84.52924641,75.02269852,73.6879097,77.78792034
4/1/23,CPIinflationrate,5.88,5.748764705,5.543317721,5.902014115,5.686129618,2.982437432,-1.159928595
5/1/23,CPIinflationrate,5.12,5.753135672,5.332883136,6.117775189,5.721686523,2.953792726,4.361461217
6/1/23,CPIinflationrate,4.53,5.822669035,5.019993317,6.661845413,5.797730722,2.999196633,0.634042283
7/1/23,CPIinflationrate,4.29,5.837417844,4.461078877,7.168756414,5.849165726,2.758032183,4.6493117
8/1/23,CPIinflationrate,4.86,5.88608208,3.063349727,7.064642094,5.881837748,2.040084523,2.81660098
9/1/23,CPIinflationrate,4.9,5.933944677,3.046713405,8.387417605,5.95064128,1.598080062,2.167996603
10/1/23,CPIinflationrate,3.98,5.983919368,1.806811936,8.619904686,6.04040302,1.495704097,3.879112304
11/1/23,CPIinflationrate,3.47,6.031489169,1.719066895,10.14336145,6.098893113,1.10804452,3.885013957
12/1/23,CPIinflationrate,3.71,6.045594247,-0.347446787,9.748892814,6.128994897,1.296798194,0.208398633
1/1/24,CPIinflationrate,3.13,6.096843933,-1.722508771,10.19217971,6.210004839,1.305437705,1.988131955
2/1/24,CPIinflationrate,2.96,6.139705195,-3.345487775,10.62450179,6.246467247,1.491665663,6.054822412
3/1/24,CPIinflationrate,2.29,6.116870169,-3.520647968,12.29984477,6.265218624,1.106197569,4.483925817
