date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/22,202204,ShorttermIR,1.13,0.866135958,1.15781392,1.567047738
5/1/22,202205,ShorttermIR,1.31,0.758216406,1.224932722,1.457560182
6/1/22,202206,ShorttermIR,1.57,0.657260254,1.209504918,1.658744538
7/1/22,202207,ShorttermIR,1.84,0.603245973,1.156902288,1.690595778
8/1/22,202208,ShorttermIR,2.23,0.56228116,1.09795036,1.669230459
9/1/22,202209,ShorttermIR,2.91,0.517525958,1.023795221,1.65027967
10/1/22,202210,ShorttermIR,3.39,0.466556003,0.957632719,1.62319188
11/1/22,202211,ShorttermIR,3.52,0.405987091,0.874175423,1.506858918
12/1/22,202212,ShorttermIR,3.78,0.382711939,0.821821438,1.487305238
1/1/23,202301,ShorttermIR,4.01,0.360618221,0.786754733,1.486351742
2/1/23,202302,ShorttermIR,4.21,0.361533017,0.770021903,1.5085053
3/1/23,202303,ShorttermIR,4.33,0.343105342,0.749936857,1.663447389
4/1/23,202304,ShorttermIR,4.52,0.355532264,0.739529084,1.68167425
5/1/23,202305,ShorttermIR,4.73,0.364209951,0.728244009,1.768744193
6/1/23,202306,ShorttermIR,5.09,0.356483942,0.713887471,1.814668381
7/1/23,202307,ShorttermIR,5.49,0.347083605,0.692974948,1.828706908
8/1/23,202308,ShorttermIR,5.53,0.35592122,0.690489691,1.551714774
9/1/23,202309,ShorttermIR,5.52,0.341312813,0.682544259,1.637671526
10/1/23,202310,ShorttermIR,5.4,0.337204066,0.673091732,1.600234035
11/1/23,202311,ShorttermIR,5.36,0.356198493,0.67220881,1.422925587
12/1/23,202312,ShorttermIR,5.34,0.307029401,0.63722913,1.42349509
1/1/24,202401,ShorttermIR,5.32,0.257695419,0.593209059,1.459297245
2/1/24,202402,ShorttermIR,5.33,0.254146544,0.573332392,1.348697363
3/1/24,202403,ShorttermIR,5.32,0.214389273,0.529213249,1.370245259
