date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/23,202304,RealbroadEER,105.01,102.9774026,102.593184,104.9236903
5/1/23,202305,RealbroadEER,106.86,102.7534436,102.3496417,103.7425754
6/1/23,202306,RealbroadEER,108.87,102.5879631,101.787674,103.3546258
7/1/23,202307,RealbroadEER,109.19,102.2997353,101.3268372,104.0648829
8/1/23,202308,RealbroadEER,108.78,102.2535712,100.9901964,102.953311
9/1/23,202309,RealbroadEER,108.1,102.040686,100.6113336,103.1033534
10/1/23,202310,RealbroadEER,106.84,101.4691702,99.98642034,103.3860914
11/1/23,202311,RealbroadEER,107.17,100.937865,99.34232715,102.244731
12/1/23,202312,RealbroadEER,108.35,100.6093171,98.87342031,104.3199356
1/1/24,202401,RealbroadEER,108.34,99.33421086,97.76927525,104.1705539
2/1/24,202402,RealbroadEER,108.49,99.22095274,97.36155832,103.9715837
3/1/24,202403,RealbroadEER,109.08,98.60149362,96.75668768,104.7728864
