date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/23,202304,Unemploymentrate,3.1,3.61305082,3.680184795,3.810551667
5/1/23,202305,Unemploymentrate,3.4,3.70454463,3.772464906,4.110056709
6/1/23,202306,Unemploymentrate,3.8,3.766157866,3.896982149,4.499401436
7/1/23,202307,Unemploymentrate,3.8,3.896775095,4.000988469,4.43196234
8/1/23,202308,Unemploymentrate,3.9,3.908105181,4.032130444,4.469722499
9/1/23,202309,Unemploymentrate,3.6,3.986849982,4.055541863,4.969403936
10/1/23,202310,Unemploymentrate,3.6,4.162202361,4.155720544,5.075054727
11/1/23,202311,Unemploymentrate,3.5,4.339267877,4.289414285,5.747014014
12/1/23,202312,Unemploymentrate,3.5,4.460580272,4.347323331,5.575355902
1/1/24,202401,Unemploymentrate,4.1,4.859506933,4.686176669,5.726249438
2/1/24,202402,Unemploymentrate,4.2,4.892545308,4.674403557,5.990547409
3/1/24,202403,Unemploymentrate,3.9,5.118568539,4.784336339,5.097104863
