date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/23,202304,OilpriceGlobalWTI,79.13,73.62626476,72.05350968,69.20460109
5/1/23,202305,OilpriceGlobalWTI,71.67,72.59120653,70.03293483,71.59177179
6/1/23,202306,OilpriceGlobalWTI,70.31,73.26618825,70.58711359,77.60923745
7/1/23,202307,OilpriceGlobalWTI,75.77,72.72544549,71.07525699,77.17820718
8/1/23,202308,OilpriceGlobalWTI,81.37,73.98898474,73.22068842,78.64325244
9/1/23,202309,OilpriceGlobalWTI,89.24,74.73091604,75.26422132,76.24345839
10/1/23,202310,OilpriceGlobalWTI,85.47,74.75935089,76.61172636,72.64061629
11/1/23,202311,OilpriceGlobalWTI,77.58,75.25226162,78.4329542,71.01246718
12/1/23,202312,OilpriceGlobalWTI,72.02,75.12204708,79.8763432,64.1949352
1/1/24,202401,OilpriceGlobalWTI,74,74.94020698,81.77761903,60.48159536
2/1/24,202402,OilpriceGlobalWTI,77.36,75.42901736,83.90391668,57.99839723
3/1/24,202403,OilpriceGlobalWTI,81.41,73.76306004,84.32780115,55.25266377
