date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/22,202204,RealbroadEER,96.57,98.63330004,98.29645011,100.8432229
5/1/22,202205,RealbroadEER,96.57,98.80706438,97.95911306,100.7850027
6/1/22,202206,RealbroadEER,97.11,98.94848311,97.84980857,101.0291174
7/1/22,202207,RealbroadEER,96.12,99.00456964,97.83167187,101.3347923
8/1/22,202208,RealbroadEER,96.28,99.00979973,97.64590374,101.5091745
9/1/22,202209,RealbroadEER,95.85,99.09508485,97.417709,101.8200848
10/1/22,202210,RealbroadEER,98.78,99.13949443,97.27360428,102.3012584
11/1/22,202211,RealbroadEER,100.05,99.27567183,97.24678074,102.0219441
12/1/22,202212,RealbroadEER,101.16,99.2743593,97.16393009,102.3306376
1/1/23,202301,RealbroadEER,100.78,99.2508101,96.99119898,102.5683537
2/1/23,202302,RealbroadEER,100.29,99.17986886,96.77836589,102.8267734
3/1/23,202303,RealbroadEER,99.56,99.13818741,96.61657676,103.1149303
4/1/23,202304,RealbroadEER,100.33,99.03748336,96.41191357,103.3923229
5/1/23,202305,RealbroadEER,100.42,98.98105705,96.27268514,103.318736
6/1/23,202306,RealbroadEER,100.67,98.9545408,96.19775716,103.2413882
7/1/23,202307,RealbroadEER,101.19,98.96278186,96.13586876,103.2123616
8/1/23,202308,RealbroadEER,100.92,98.91913053,96.0491369,103.2616297
9/1/23,202309,RealbroadEER,100.49,98.92651553,95.99274067,103.2450244
10/1/23,202310,RealbroadEER,99.94,98.91081191,95.93187387,103.4800368
11/1/23,202311,RealbroadEER,99.96,98.88070527,95.79544966,102.8102046
12/1/23,202312,RealbroadEER,99.94,99.04844345,95.81301407,103.8028738
1/1/24,202401,RealbroadEER,100.13,99.21717223,95.87579585,104.0758664
2/1/24,202402,RealbroadEER,99.39,99.28872048,95.80821472,103.7383908
3/1/24,202403,RealbroadEER,99.46,99.52517335,95.81580488,103.2761796
