date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/22,202204,RealbroadEER,103.16,103.2547877,103.1608617,99.00455823
5/1/22,202205,RealbroadEER,106.18,104.0716123,103.0340032,98.08732711
6/1/22,202206,RealbroadEER,107.42,104.9535587,103.1205449,97.1319178
7/1/22,202207,RealbroadEER,109.2,105.6728238,103.346046,96.63809128
8/1/22,202208,RealbroadEER,108.69,106.4826622,103.7002137,96.47011342
9/1/22,202209,RealbroadEER,111.26,106.8255646,103.6793159,96.29193684
10/1/22,202210,RealbroadEER,112.99,107.5779339,103.813252,96.48443436
11/1/22,202211,RealbroadEER,110.19,107.7982518,103.6401612,96.40487816
12/1/22,202212,RealbroadEER,107.44,108.3173434,103.6017651,95.78048317
1/1/23,202301,RealbroadEER,105.69,109.0239238,103.9101431,95.56582659
2/1/23,202302,RealbroadEER,106.2,109.6978738,104.32699,95.23087198
3/1/23,202303,RealbroadEER,106.83,110.5014823,104.8214081,93.61192957
4/1/23,202304,RealbroadEER,105.96,111.228297,105.2845329,94.89010913
5/1/23,202305,RealbroadEER,106.76,111.7070791,105.5032176,96.12204951
6/1/23,202306,RealbroadEER,107.25,112.1990524,105.6040741,95.50903871
7/1/23,202307,RealbroadEER,106.24,112.4454729,105.4685311,95.99136692
8/1/23,202308,RealbroadEER,107.71,112.8990328,105.4905141,95.0824004
9/1/23,202309,RealbroadEER,109.13,113.4034576,105.6563924,94.58315822
10/1/23,202310,RealbroadEER,110.46,113.7979285,105.7552907,94.76360172
11/1/23,202311,RealbroadEER,108.43,114.039713,105.6712519,93.37705152
12/1/23,202312,RealbroadEER,106.66,114.039226,105.2625732,94.28149784
1/1/24,202401,RealbroadEER,107.43,114.1693336,104.869695,94.92388509
2/1/24,202402,RealbroadEER,108.05,114.5772285,104.9073403,93.96399327
3/1/24,202403,RealbroadEER,108.39,114.7508891,104.9198802,94.15618914
