date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/23,202304,RealbroadEER,100.27,99.25901743,99.85791764,99.41899135
5/1/23,202305,RealbroadEER,99.91,99.23299649,99.91513735,99.00227486
6/1/23,202306,RealbroadEER,100.42,99.15876119,99.88244297,99.03085897
7/1/23,202307,RealbroadEER,101.29,99.18181364,99.90133505,98.40586964
8/1/23,202308,RealbroadEER,101.15,99.13528452,99.88569677,97.90283392
9/1/23,202309,RealbroadEER,100.93,99.11255482,99.87189715,98.33369387
10/1/23,202310,RealbroadEER,100.5,99.25989834,99.98066291,98.37064121
11/1/23,202311,RealbroadEER,100.54,99.40189969,100.1284109,99.32292911
12/1/23,202312,RealbroadEER,100.32,99.48167582,100.1963683,100.2654299
1/1/24,202401,RealbroadEER,100.39,99.90553677,100.5267402,101.1787203
2/1/24,202402,RealbroadEER,100,99.87013746,100.5760097,101.4775871
3/1/24,202403,RealbroadEER,100.66,100.0616824,100.6458559,102.9204794
