date,date_year,variable,test_data,SZBVARx,VARx,CatBoost
4/1/23,202304,OilpriceGlobalWTI,79.13,74.11944096,69.16945693,73.09742117
5/1/23,202305,OilpriceGlobalWTI,71.67,73.58302178,66.29008921,77.42926734
6/1/23,202306,OilpriceGlobalWTI,70.31,75.18090805,65.59260511,80.01453541
7/1/23,202307,OilpriceGlobalWTI,75.77,75.15912403,64.52637135,80.40272599
8/1/23,202308,OilpriceGlobalWTI,81.37,76.34207799,64.7268068,80.86981467
9/1/23,202309,OilpriceGlobalWTI,89.24,77.58547557,66.7010125,79.48696113
10/1/23,202310,OilpriceGlobalWTI,85.47,78.03001158,68.53721646,81.37395577
11/1/23,202311,OilpriceGlobalWTI,77.58,78.65624426,71.24204799,80.37632895
12/1/23,202312,OilpriceGlobalWTI,72.02,78.4444476,72.37396259,76.86731831
1/1/24,202401,OilpriceGlobalWTI,74,78.05220346,74.95582978,81.44230024
2/1/24,202402,OilpriceGlobalWTI,77.36,78.37729001,76.08316023,74.39203706
3/1/24,202403,OilpriceGlobalWTI,81.41,76.71067871,75.15684752,75.19486644
